lon,lat,division,booth_info,premises,opening_hours,polling_place_type,has_bbq,has_other,source,state,polling_place_name,has_nothing,has_caek,address,extra_info,has_run_out,stall_name,stall_description,stall_website,first_report,latest_report
153.323366,-27.574254,Redlands,,Public Hall,,Hall,0,,,QLD,Coochiemudlo,0,0,"345 Victoria Parade South, COOCHIEMUDLO ISLAND, 4184",,,,,
153.380776,-27.98885,"Southport, Surfers Paradise",,State School,,Government School,0,,,QLD,Ashmore,0,0,"Currumburra Road, ASHMORE, 4214",,,,,
147.41377,-19.57942,Burdekin,,Big Bird's Nest Child Care Centre,,Kindergarten,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,QLD,Parkside,0,0,"26 Darwin Street, AYR, 4807",,,,,
153.018925,-27.444423,Brisbane Central,,Ballymore Kindergarten,,Kindegarten,0,,,QLD,Ballymore,0,0,"185 Butterfield Street, HERSTON, 4006",,,,,
151.957086,-27.562513,"Toowoomba North, Toowoomba South",,Court House,,Courthouse,0,,,QLD,Hume Street,0,0,"159 Hume Street, TOOWOOMBA, 4350",,,,,
149.194314,-21.1481,"Mackay, Mirani, Whitsunday",,State School,,Government School,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",@sausagesizzles,QLD,Victoria Park,0,1,"Cnr Goldsmith & Shakespeare Streets, EAST MACKAY, 4740",,,,,
151.93903,-27.583307,"Toowoomba North, Toowoomba South",,Our Saviour's Hall,,Church,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,QLD,West Street,0,0,"Alderley Street (Cnr West Street), HARRISTOWN, 4350",,,,,
152.645706,-26.199074,Gympie,,State School,,Government School,0,,,QLD,Gympie South,0,0,"50 Exhibition Road, GYMPIE, 4570",,,,,
152.981154,-27.492712,Indooroopilly,,Baptist Church,,Church,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,QLD,Taringa,0,0,"36 Morrow Street, TARINGA, 4068",,,,,
146.189318,-18.867773,Hinchinbrook,,State School,,Government School,0,,,QLD,Bambaroo,0,0,"Bruce Highway, BAMBAROO, 4850",,,,,
143.547133,-18.294563,Mount Isa,,State School,,Government School,0,,,QLD,Georgetown,0,0,"High Street, GEORGETOWN, 4871",,,,,
152.763238,-27.602901,Ipswich West,,State School,,Government School,0,,,QLD,North Ipswich,0,0,"Downs Street, NORTH IPSWICH, 4305",,,,,
152.888107,-27.550086,Moggill,,Bellbowrie Community Church,,Church,0,,,QLD,Bellbowrie,0,0,"3077 Moggill Road, BELLBOWRIE, 4070",,,,,
145.412993,-16.341974,Cook,,Wonga Beach State School,,Government School,0,,,QLD,Wonga,0,0,"48 Snapper Island Drive, WONGA BEACH, 4873",,,,,
152.918433,-25.423073,Hervey Bay,,Community Hall,,Hall,0,,,QLD,River Heads,0,0,"45 Ariadne Street, RIVER HEADS, 4655",,,,,
