lon,lat,has_run_out,division,booth_info,projectedothervoters,premises,projectedenrolmentvoters,has_bbq,address,opening_hours,has_other,source,state,polling_place_name,has_nothing,has_caek,projectedordinaryvoters,polling_place_type,projectedabsentvoters,extra_info,stall_name,stall_description,stall_website,first_report,latest_report
151.087891,-33.839807,0,Strathfield,,0,Concord West Public School,0,1,"Queen Street, Concord West, 2138",,"{""coffee"":true,""vego_sausages"":true,""halal"":true,""bacon_egg"":true,""other"":""""}",,NSW,Concord W Public,0,1,140,Government School,0,,,,
151.089143,-33.845395,0,Strathfield,,0,Concord West Uniting Church,0,0,"Wunda Road, Concord West, 2138",,0,,NSW,Concord W Uniting,0,0,140,Church,0,,,,
150.912083,-33.761698,0,Blacktown,,3,Blacktown Boys High School,107,0,"Fifth Avenue, Blacktown, 2148",,0,,NSW,Blacktown Boys High,0,0,1300,Government School,190,,,,
150.882395,-33.749457,0,Blacktown,,3,Blacktown Christian Reformed Church,64,0,"240 Richmond Road, Woodcroft, 2767",,0,,NSW,Blacktown Christian Reformed,0,0,1550,Church,60,,,,
149.646506,-36.929313,0,Bega,,1,Wyndham Public School,7,0,"Monaro Street, Wyndham, 2550",,0,,NSW,Wyndham Public,0,0,310,Government School,5,,,,
150.068833,-36.352648,0,Bega,,1,Wallaga Lake Koori Village Community Hall,1,0,"13A Umbarra Road, Wallaga Lake, 2546",,0,,NSW,Wallaga Lake Koori Village,0,0,40,Hall,5,,,,
149.809225,-36.834011,0,Bega,,1,Wolumla Memorial Hall,14,0,"1 Scott Street, Wolumla, 2550",,0,,NSW,Wolumla Hall,0,0,530,Hall,35,,,,
149.694959,-37.084746,0,Bega,,1,Towamba Public School,4,0,"Towamba Street, Towamba, 2550",,0,,NSW,Towamba Public,0,0,150,Government School,5,,,,
150.124046,-36.039161,0,Bega,,1,Tuross Head Youth And Sports Centre,33,0,"Hector Mcwilliam Drive, Tuross Head, 2537",,0,,NSW,Tuross Head Youth And Sports Centre,0,0,1320,Other,75,,,,
149.979285,-36.732783,0,Bega,,1,Tathra Public School,37,0,"Bega Street, Tathra, 2550",,0,,NSW,Tathra Public,0,0,1400,Government School,135,,,,
150.189256,-35.823077,0,Bega,,1,Tomakin Community Centre,18,0,"Ainslie Parade, Tomakin, 2537",,0,,NSW,Tomakin Comm. Cntr,0,0,720,Other,55,,,,
153.033245,-30.380328,0,Coffs Harbour,,1,Bonville Memorial Hall,27,0,"6 East Bonville Road, Bonville, 2441",,0,,NSW,Bonville Hall,0,0,1100,Hall,65,,,,
149.823566,-36.572984,0,Bega,,1,Brogo Public Hall,5,0,"Princes Highway, Brogo, 2550",,0,,NSW,Brogo Hall,0,0,225,Hall,5,,,,
150.171956,-35.845492,0,Bega,,1,Broulee Public School,24,0,"Cambridge Crescent, Broulee, 2537",,0,,NSW,Broulee Public,0,0,930,Government School,70,,,,
149.695508,-36.768355,0,Bega,,1,Candelo Public School,13,0,"William Street, Candelo, 2550",,0,,NSW,Candelo Public,0,0,550,Government School,10,,,,
150.075469,-36.313052,0,Bega,,1,Central Tilba Hall,8,0,"Bate Street, Central Tilba, 2546",,0,,NSW,Central Tilba Hall,0,0,350,Hall,35,,,,
149.889243,-36.388832,0,Bega,,1,Cobargo School Of Arts,17,0,"Bermagui Road, Cobargo, 2550",,0,,NSW,Cobargo Arts Hall,0,0,700,Private School,30,,,,
150.120742,-36.162001,0,Bega,,1,Dalmeny Community Hall (Fire Shed),27,0,"Mort Avenue, Dalmeny, 2546",,0,,NSW,Dalmeny-Kianga RFS,0,0,1000,Hall,60,,,,
150.292622,-35.664169,0,Bega,,1,Durras Progress Hall,6,0,"Corilla Street, Durras, 2536",,0,,NSW,Durras Hall,0,0,160,Hall,85,,,,
149.906807,-37.055997,0,Bega,,2,Eden Marine High School,51,0,"Barclay Street, Eden, 2551",,0,,NSW,Eden Marine High,0,0,2060,Government School,100,,,,
150.234185,-35.69628,0,Bega,,1,Long Beach Fire Brigade Station,15,0,"348 Cullendulla Drive, Long Beach, 2536",,0,,NSW,Long Beach RFS,0,0,620,Other,40,,,,
150.2251801,-35.79730106,0,Bega,,1,Malua Bay Community Centre,25,0,"587 George Bass Drive, Malua Bay, 2536",,0,,NSW,Malua Bay Comm. Cntr,0,0,1000,Other,40,,,,
153.030325,-29.628869,0,Clarence,,1,Ulmarra Public School,16,0,"12-14 Pacific Highway, Ulmarra, 2462",,0,,NSW,Ulmarra Public,0,0,550,Government School,110,,,,
147.206275,-33.924669,0,Cootamundra,,4,Bland Masonic Centre,45,0,"Court Street, West Wyalong, 2671",,0,,NSW,Bland Masonic Cntr,0,0,1540,Other,85,,,,
150.895155,-34.419636,0,Shellharbour,,0,Smiths Hill High School,0,1,"The Citadel, Campbell Street, Wollongong, 2500",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",,NSW,Smiths Hill High,0,1,90,Government School,0,,,,
150.803606,-34.483304,0,Shellharbour,,1,St Lukes Anglican Church Hall Dapto,36,0,"Prince Edward Drive, Dapto, 2530",,0,,NSW,St Lukes Dapto,0,0,1300,Church,55,,,,
150.841407,-34.567179,0,Shellharbour,,2,Shellharbour City Centre Anglican Church,46,1,"25 Wallaroo Drive, Shellharbour City Centre, 2529",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/67/Shellharbour-City-Centre-Anglican-Church-Shellharbour-SLSC-Sausage-sizzle/no,NSW,Shellharbour City Cntr Anglican,0,0,1600,Church,90,,,,
150.854043,-34.557036,0,Shellharbour,,1,Warilla Public School,27,0,"Leawarra Avenue, Warilla, 2528",,0,,NSW,Warilla Public,0,0,900,Government School,50,,,,
150.86861,-34.549567,0,Shellharbour,,2,Warilla Surf Life Saving Club,43,0,"7 Osborne Parade, Warilla, 2528",,0,,NSW,Warilla SLSC,0,0,1200,Other,100,,,,
150.858132,-34.564989,0,Shellharbour,,2,Warilla High School,47,0,"Keross Avenue, Barrack Heights, 2528",,0,,NSW,Warilla High,0,0,1400,Government School,75,,,,
150.851783,-34.547162,0,Shellharbour,,2,Warilla North Community Centre,45,0,"2-6 Hill st, Warilla, 2528",,0,,NSW,Warilla Nth Comm Cntr,0,0,1000,Other,50,,,,
150.920337,-31.092031,0,Tamworth,,2,Tamworth West Public School,72,0,"Denne Street, West Tamworth, 2340",,0,,NSW,Tamworth W Public,0,0,1300,Government School,65,,,,
150.916291,-31.203606,0,Tamworth,,3,Timbumburi Public School,18,1,"Kia Ora Road, Timbumburi, 2340",,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Beef and gravy rolls, cold drinks, tea""}",http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/92/Timbumburi-Public-School-Timbumburi-P&C-BBQ-&-Cake-Stall/no,NSW,Timbumburi Public,0,1,550,Government School,20,,,,
150.936316,-31.084525,0,Tamworth,,3,Tamworth Public School,97,0,"Napier Street, Tamworth, 2340",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",twitter,NSW,Tamworth Public,1,0,2600,Government School,145,,,,
150.920453,-31.130607,0,Tamworth,,2,Tamworth Regional Entertainment & Conference Centre (TRECC),45,0,"Greg Norman Drive, Hillvue, 2340",,0,,NSW,Tamworth TREC,0,0,1500,Other,120,,,,
150.872772,-31.093803,0,Tamworth,,2,Westdale Public School,33,0,"Marathon Street, Westdale, 2340",,0,,NSW,Westdale Public,0,0,960,Government School,45,,,,
151.343785,-30.969599,0,Tamworth,,1,Woolbrook Public School,5,0,"Church Street, Woolbrook, 2354",,0,,NSW,Woolbrook Public,0,0,120,Government School,5,,,,
151.603822,-30.9808349,0,Tamworth,,2,Walcha Central School,41,0,"154E North Street, Walcha, 2354",,0,,NSW,Walcha Central,0,0,1280,Government School,60,,,,
150.651362,-31.349401,0,Tamworth,,1,Werris Creek Public School,25,0,"Anzac Parade, Werris Creek, 2341",,0,,NSW,Werris Crk Public,0,0,860,Government School,50,,,,
151.148495,-31.301989,0,Tamworth,,1,Woolomin Public School,6,0,"Frederick Street, Woolomin, 2340",,0,,NSW,Woolomin Public,0,0,180,Government School,10,,,,
151.431339,-33.470272,0,Terrigal,,4,Avoca Beach Public School,61,1,"The Round Drive, Avoca Beach, 2251",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.dailytelegraph.com.au/newslocal/central-coast/nsw-state-election-2015-where-to-vote-on-the-central-coast-and-how-to-find-those-sausage-sizzles-and-cakes/story-fngr8h0p-1227280806768,NSW,Avoca Beach Public,0,1,2100,Government School,200,,,,
151.079107,-33.774494,0,Ryde,,0,Epping Church Of Christ,0,0,"31 Bridge Street, Epping, 2121",,0,,NSW,Epping Church of Christ,0,0,250,Church,0,,,,
151.182538,-33.888902,0,Balmain,,0,Royal Prince Alfred Hospital - Kerry Packer Education Centre,0,0,"Missenden Road, Camperdown, 2050",,0,,NSW,RPA Hospital,0,0,100,Hospital,0,,,,
151.170381,-33.857544,0,Balmain,,1,Sydney Secondary College - Balmain Campus,39,0,"Terry Street, Rozelle, 2039",,0,,NSW,SSC - Balmain Campus,0,0,740,Government School,85,,,,
151.157341,-33.883462,0,Balmain,,8,Leichhardt Town Hall,210,0,"107 Norton Street, Leichhardt, 2040",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",,NSW,Leichhardt Town Hall,1,0,2880,Hall,570,,,,
151.167058,-33.868976,0,Balmain,,1,Lilyfield Community Centre,39,0,"19 Cecily Street, Lilyfield, 2040",,0,,NSW,Lilyfield Comm. Cntr,0,0,820,Other,45,,,,
151.177569,-33.862775,0,Balmain,,2,Inner Sydney Montessori School,29,1,"44 Smith Street, Balmain, 2041",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",,NSW,Inner City Montessori School,0,1,600,Private School,35,,,,
151.146997,-33.886489,0,Balmain,,4,Kegworth Public School,79,1,"Kegworth Street, Leichhardt, 2040",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Drinks""}",http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/172/Kegworth-Public-School-Kegworth-Public-School/no,NSW,Kegworth Public,0,0,1500,Government School,205,Craft raffle,,,
151.192815,-33.883318,0,Balmain,,4,Peter Forsyth Auditorium,93,0,"Francis Street, Glebe, 2037",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",twitter,NSW,Peter Forsyth Hall,1,0,1000,Other,640,,,,
151.170058,-33.863076,0,Balmain,,8,Rozelle Public School,152,0,"Merton Street, Rozelle, 2039",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,NSW,Rozelle Public,0,1,3010,Government School,460,,,,
151.19319,-33.855671,0,Balmain,,1,Nicholson Street Public School,51,1,"Nicholson Street, Balmain East, 2041",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/20/Nicholson-Street-Public-School-Nicho-St-Primary-Sausage-Sizzle/no,NSW,Nicholson St Public,0,1,1050,Government School,75,,,,
151.15899,-33.872122,0,Balmain,,5,Orange Grove Public School,111,0,"Perry Street, Lilyfield, 2040",,0,,NSW,Orange Grove Public,0,0,1930,Government School,405,,,,
151.298828,-33.697106,0,Pittwater,,3,Ted Blackwood Community Centre,77,0,"Boondah Road, Warriewood, 2102",,0,,NSW,Ted Blackwood Comm. Cntr,0,0,2550,Other,150,,,,
151.223413,-33.685193,0,Pittwater,,3,Terrey Hills Public School,50,0,"Myoora Road, Terrey Hills, 2084",,0,,NSW,Terrey Hills Public,0,0,2050,Government School,210,,,,
151.286709,-33.722923,0,Pittwater,,1,RSL Lifecare,16,0,"90 Veterans Parade, Narrabeen, 2101",,0,,NSW,RSL Lifecare,0,0,530,Other,30,,,,
151.292047,-33.637631,0,Pittwater,,1,Scotland Island Kindergarten Hall,10,0,"Tennis Court Wharf, Scotland Island, 2105",,0,,NSW,Scotland Is. Hall,0,0,270,Kindergarten,15,,,,
151.319117,-33.602514,0,Pittwater,,2,Palm Beach Kindergarten,21,0,"1053 Barrenjoey Road, Palm Beach, 2108",,0,,NSW,Palm Beach Kindy,0,0,920,Kindergarten,175,,,,
151.303369,-33.668981,0,Pittwater,,3,Pittwater High School,55,0,"Mona Street, Mona Vale, 2103",,0,,NSW,Pittwater High,0,0,2100,Government School,100,,,,
151.312752,-33.660678,0,Pittwater,,2,Newport Public School,64,0,"Stuart Street, Newport, 2106",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/273/Newport-Public-School-Newport-school/no,NSW,Newport Public,0,1,2100,Government School,125,,,,
